date,title,url,impacted_commodity,summary
2024-04-04T13:00:00.000000,"Vedanta Aluminium Expands Capacity, Aims for Global Top Three Position",https://www.indiainfoline.com/news/business/vedanta-aluminium-expands-capacity-aims-for-global-top-three-position,aluminium,"Vedanta Aluminium commissioned a 1.5 mtpa alumina facility at its Lanjigarh refinery, expanding nameplate capacity from 2 mtpa to 5 mtpa and raising total capacity to 3.5 mtpa. Management said it strengthens raw material security and reduces costs for its Jharsuguda and BALCO smelters."
2024-04-04T15:30:00.000000,Xtract forms JV to earn into Zambian copper mine,https://www.mining-technology.com/news/xtract-zambian-copper-mine/,copper,"Xtract Resources formed a joint venture to earn into a majority stake in Zambia’s Silverking copper mine and exploration licence. The company must invest $500,000 over 18 months to reach 51%, with optional expansion to 70% after further funding. Potential resources would be assessed for future proceeds."
2024-04-04T17:45:00.000000,Mosaic Announces Latest Results On Gaboury Nickel,https://menafn.com/1108058953/Mosaic-Announces-Latest-Results-On-Gaboury-Nickel,nickel,"Mosaic announced drilling results at its Gaboury Nickel project in Quebec, estimating intersection thickness at ~70% of the core interval and concluding the property has potential for magmatic Ni-Cu mineralization. Management plans more intensive drilling and surveys across magnetic anomalies, supporting expectations for additional nickel-bearing zones."
2024-04-04T23:30:00.000000,Attempted copper theft: Cutting down power poles in Ellsworth Co.,https://greatbendpost.com/posts/a3df4ad6-d151-4299-8543-ee07b94af18d,copper,"Authorities are investigating vandals in Ellsworth County who cut down power poles with a chainsaw in an attempt to steal copper. The utility says there was no copper on the poles and warns the act is dangerous. While copper theft attempts suggest scrap interest, no quantity was removed."
2024-04-05T01:45:00.000000,In Brief: House Prices; Soft Landings; Copper Deficit,https://fnarena.com/index.php/2024/04/05/in-brief-house-prices-soft-landings-copper-deficit/,copper,"The brief notes copper has been a 2024 standout, with spot prices near 12-month highs. It attributes the rally to pull-forward of 2024 deficit expectations after recent supply cuts and project disruptions. A soft landing, expected Fed cuts, and a weaker US dollar are cited as supporting demand and price momentum."
2024-04-05T04:15:00.000000,Copper Near 14-Month High as Global Supply Risks Support Prices,https://finance.yahoo.com/news/copper-near-14-month-high-030353571.html,copper,"The article headline reports copper trading near a 14-month high, attributing the move to global supply risks that are supporting prices. This suggests market participants are pricing in increased near-term copper supply tightness, which should exert upward pressure on copper over the coming days."
2024-04-05T04:45:00.000000,Vedanta Aluminium Expands Alumina Refining Capacity To 3.5 Million Tonnes Per Annum (MTPA),https://menafn.com/1108061913/Vedanta-Aluminium-Expands-Alumina-Refining-Capacity-To-35-Million-Tonnes-Per-Annum-MTPA,aluminium,"Vedanta Aluminium commissioned a 1.5 MTPA expansion at its Lanjigarh alumina refinery, raising capacity to 3.5 MTPA from 2 MTPA and supporting a planned 5 MTPA nameplate level. Management says the upgrade strengthens raw-material security and lowers costs for its aluminium smelters in Jharsuguda and BALCO."
2024-04-05T09:30:00.000000,"Kishida, Biden, Marcos to agree to bolster nickel supply chain | The Asahi Shimbun: Breaking News, Japan News and Analysis",https://www.asahi.com/ajw/articles/15220994,nickel,"Japan, the US, and the Philippines plan to cooperate to strengthen the nickel supply chain, with a joint statement expected after the April 11 Washington summit. The Philippines is cited as a leading nickel producer, while China’s dominance in processing/refining is a key concern. EV and fuel-cell demand is expected to keep rising."
2024-04-05T11:00:00.000000,Zambia's copper output may rise to 1 million tons by 2026 as mines expand,https://www.marketscreener.com/quote/commodity/LME-COPPER-CASH-16161/news/Zambia-s-copper-output-may-rise-to-1-million-tons-by-2026-as-mines-expand-46371920/,copper,"Zambia’s copper output fell in 2023, but new investments and mine developments—especially the return of Mopani and Konkola after ownership disputes and expansion at Kansanshi—could lift production toward above 1 million tons by 2025-26. Broader capacity plans in Zambia raise near-term copper supply expectations."
2024-04-05T11:30:00.000000,Capstone Copper Corp.: Orion Undertakes A$593 Million Sale of Capstone CDIs on the ASX,https://www.finanznachrichten.de/nachrichten-2024-04/61873511-capstone-copper-corp-orion-undertakes-a-dollar-593-million-sale-of-capstone-cdis-on-the-asx-004.htm,copper,"Capstone Copper announces Orion’s block trade sale of 62.4 million Capstone CDIs on the ASX at A$9.50 per CDI, raising about A$592.8 million, with proceeds to Orion and no company funding. The release contains no operational or supply-demand changes for copper."
2024-04-05T17:00:00.000000,Zambia could raise copper output by one million tonnes a year by 2026,https://www.mining-technology.com/news/zambia-could-raise-copper-production-to-1-million-tonnes-by-2026/,copper,"Zambia’s finance minister says copper output could rise to about 1 million tonnes per year by 2026 as investments expand capacity. Mopani and KCM are expected to resume, Kansanshi is expanding, and new ventures target copper extraction, implying increased supply that could pressure prices."
2024-04-05T19:30:00.000000,Copper: Zambia eyes a million ton output by 2026,https://www.ecofinagency.com/mining/0504-45355-copper-zambia-eyes-a-million-ton-output-by-2026,copper,"Zambia plans to raise copper production to about one million tonnes by 2026, after output fell for a third year in 2023. The government expects mine restarts and rehabilitation following investments and new/returned operators at Mopani and Konkola, alongside work at Kansanshi."
2024-04-06T01:15:00.000000,Atico drilling grows El Roble copper mine in Colombia,https://www.northernminer.com/news/atico-drilling-grows-el-roble-copper-mine-in-colombia/1003866019/,copper,"Atico Mining says its drilling at the El Roble copper-gold project in Colombia produced strong results, aimed at infilling mineralization and potentially extending massive sulphide bodies. The company frames the findings as expanding the mine’s copper resource base, which could support expectations for higher future copper supply."
2024-04-06T03:15:00.000000,True North Copper to restart mining at Cloncurry | North Queensland Register,https://www.northqueenslandregister.com.au/story/8581815/true-north-copper-to-restart-mining-at-cloncurry/?cs=4735,copper,"True North Copper says it will restart mining at its Cloncurry project, with ore stockpiling starting first and haulage expected to begin mid-May 2024. Oxide ore will be heap-leached at the operations hub and sulphide ore toll-milled with Glencore, following a signed toll agreement."
2024-04-06T09:45:00.000000,"Major street repeatedly hit by copper thieves will finally get new repairs, safeguards",https://www.fox5vegas.com/2024/04/06/major-street-repeatedly-hit-by-copper-thieves-will-finally-get-new-repairs-safeguards/,copper,Las Vegas county crews will perform a fifth round of repairs to Lamb Boulevard after repeated copper theft targeting street-light wiring. Officials say wiring has been replaced four times since January 2023 and delays reflect staffing and supply-chain issues. New safeguards will install wiring atop tall lights to deter further thefts.
2024-04-07T04:45:00.000000,"Mining billionaire Andrew Forrest urges China to demand greener nickel, FT reports",https://www.marketscreener.com/quote/commodity/LME-NICKEL-CASH-16165/news/Mining-billionaire-Andrew-Forrest-urges-China-to-demand-greener-nickel-FT-reports-46382180/,nickel,"Andrew Forrest urged China to require higher environmental standards across its supply chain, focusing on nickel processing in Indonesia. He warned EV manufacturers to be wary of Indonesian nickel due to extraction’s environmental costs. The move could pressure Indonesian producers, affecting near-term nickel availability and pricing expectations."
2024-04-07T09:45:00.000000,"Aluminum prices remained high before the holiday, and processing fees in the aluminum rod market were sluggish [SMM analysis]","https://news.metal.com/newscontent/102696683/Aluminum-prices-remained-high-before-the-holiday,-and-processing-fees-in-the-aluminum-rod-market-were-sluggish-[SMM-analysis]/",aluminium,"Ahead of the Qingming holiday, SMM data shows aluminium A00 prices rose and discounts narrowed. The piece attributes support to destocking of aluminium ingot inventories and firmer downstream processing demand, with improving spot receiving sentiment. It expects aluminium to remain strong and volatile after the holiday, despite oversupply pressure in rod processing fees."
2024-04-07T13:00:00.000000,"The price of ferronickel operated under pressure during the week, and the electrolytic nickel discount narrowed by 12.8 yuan/nickel point compared with last week",https://news.metal.com/newscontent/102696835/the-price-of-ferronickel-operated-under-pressure-during-the-week-and-the-electrolytic-nickel-discount-narrowed-by-128-yuannickel-point-compared-with-last-week,nickel,"During the week, ferronickel and SMM 8-12% high nickel pig iron prices weakened, with ferronickel trending downward. Supply remains constrained despite faster nickel ore quota approvals, while stainless-steel demand is weak and inventories are slow to clear. The article concludes the market mismatch persists and ferronickel prices are expected to stay weak."
2024-04-07T14:00:00.000000,"Best stocks to play the 'explosive' up move in copper, per Strategas",https://www.cnbc.com/2024/04/07/best-stocks-to-play-the-explosive-up-move-in-copper-per-strategas.html,copper,"CNBC highlights an “explosive” rally in copper futures, reaching the highest since January 2023, and notes that Strategas expects copper-linked stocks to benefit. It cites potential near-term catalysts such as Indonesia extending Freeport-McMoRan’s mining license and an improving copper outlook for Southern Copper."
2024-04-08T01:45:00.000000,Copper hits 14-month high with demand rising,https://www.thestar.com.my/business/business-news/2024/04/08/copper-hits-14-month-high-with-demand-rising,copper,"Copper jumped about 3% to a 14-month high as signs of US and China demand rebounds coincided with fast-mounting supply risks. Analysts cite tighter mine production after a Panama closure and potential Chinese smelter output cuts amid near-zero processing fees, while traders watch Shanghai inventories."
2024-04-08T02:15:00.000000,SMM Aluminum Market Morning Comment (Apr 8)  | Shanghai Non ferrous Metals,https://news.metal.com/newscontent/102697112/SMM-Aluminum-Market-Morning-Comment-Apr-8-,aluminium,"The report notes gains in SHFE 2405 and LME aluminum prices, driven by bullish macro sentiment after strong US employment data delayed rate cuts and by China’s “trade-in” and car loan policies. It also cites slowly rising domestic supply but closed import window, falling ingot inventories, and stronger EV/PV demand expectations."
2024-04-08T02:30:00.000000,SMM&#xA0;Nickel&#xA0;Market&#xA0;Morning&#xA0;Comment&#xA0;(Apr&#xA0;8) | Shanghai Non ferrous Metals,https://news.metal.com/newscontent/102697199/SMM%C2%A0Nickel%C2%A0Market%C2%A0Morning%C2%A0Comment%C2%A0(Apr%C2%A08)/,nickel,"SHFE nickel rose for five straight days to around 133,450 yuan/mt by Apr 3. Slow Indonesian nickel ore approvals have left little new quota for two weeks, keeping ore premiums high and supply tight. Markets also watch potential effects from US/Japan/Philippines supply cooperation and macro expectations for June Fed cuts."
2024-04-08T02:45:00.000000,London copper weighed down by Fed rate cut uncertainty; Shanghai copper hits record high,https://www.marketscreener.com/news/latest/London-copper-weighed-down-by-Fed-rate-cut-uncertainty-Shanghai-copper-hits-record-high-46383080/,"copper,nickel,aluminium","London copper slipped 0.6% as investors weighed uncertainty over fewer-than-expected U.S. Fed rate cuts, after strong jobs data reduced near-term cut expectations. In contrast, Shanghai copper rose 2.1% to a record high. LME aluminium and nickel fell, while SHFE aluminium and nickel increased."
2024-04-08T03:15:00.000000,Chalice Mining seeks environmental approval to make a mine out of Tim Goyder's famed nickel-copper discovery,https://thewest.com.au/business/mining/chalice-mining-seeks-environmental-approval-to-make-a-mine-out-of-tim-goyders-famed-nickel-copper-discovery-c-14234352,"copper,nickel","Chalice Mining is seeking environmental approval to develop a mine based on Tim Goyder’s well-known nickel-copper discovery. If approved, it would reduce permitting uncertainty and improve expectations for future nickel and copper supply, which can provide a mild supportive effect on prices in the coming weeks."
2024-04-08T04:00:00.000000,"New bill aims to curb ""rampant"" copper wire theft in Saint Paul",https://www.kare11.com/article/news/local/lawmakers-mayor-set-to-new-bill-to-try-and-curb-rampant-copper-wire-theft-across-st-paul/89-4e1dc3e6-b870-4f64-a29c-10fb25dece65,copper,"A new bill in Saint Paul aims to curb “rampant” copper wire theft. By reducing theft-driven losses and the need for replacement wiring, the measure may lessen near-term copper demand linked to security and repairs. The impact is likely modest because it is geographically limited."
2024-04-08T04:00:00.000000,SMM Nickel Market Morning Comment Fully (Apr 8) | Shanghai Non ferrous Metals,https://news.metal.com/newscontent/102697568/SMM-Nickel-Market-Morning-Comment-Fully-Apr-8,nickel,"SHFE nickel strengthened for five straight sessions, reaching 133,450 yuan/mt by April 3. The key driver is tighter Indonesian nickel ore supply as quota approvals are slower than expected, keeping ore premiums elevated. Market also weighs US/Japan/Philippines nickel cooperation after April 11 and Fed rate-cut timing."
2024-04-08T12:00:00.000000,Copper hits 14-month high with support from momentum-following funds,https://www.marketscreener.com/news/latest/Copper-hits-14-month-high-with-support-from-momentum-following-funds-46385841/,"copper,aluminium","Copper on the LME reached its highest since January 2023, rising on momentum-following fund demand, stronger-than-expected German industrial output, and broader commodity sentiment. Aluminium also hit a multi-month high amid gains in Shanghai after China’s trading break, reflecting rising demand optimism and speculative longs."
2024-04-08T12:00:00.000000,"Core Nickel Completes Winter Drill Program at the Halfway Lake Project, with Sulfide Mineralization Identified in All Three Drillholes",https://www.marketscreener.com/quote/stock/CORE-NICKEL-CORP-162282855/news/Core-Nickel-Completes-Winter-Drill-Program-at-the-Halfway-Lake-Project-with-Sulfide-Mineralization-46386352/,nickel,"Core Nickel announced it completed a 2024 winter drill program at its Halfway Lake nickel project in Manitoba, reporting visual sulfide mineralization in all three drillholes and expanded testing of the W62 Zone framework. Assay results are still pending, and no production, supply, or market structure changes were stated."
2024-04-08T12:30:00.000000,"Nickel pig iron in the country declined, concentrated low nickel iron, high nickel iron increased steadily [SMM analysis]",https://news.metal.com/newscontent/102698791/nickel-pig-iron-in-the-country-declined-concentrated-low-nickel-iron-high-nickel-iron-increased-steadily-smm-analysis,nickel,"SMM reports China’s nickel pig iron output fell 2.82% m/m in March, while ferronickel output declined due to slower Indonesia RKAB approvals, rainy-season disruptions in the Philippines, tighter nickel ore supply, and ongoing profit inversion leading some plants to stop. April output is expected to keep declining, supporting nickel demand/supply balance."
2024-04-08T15:15:00.000000,Australian miner wants China to demand greener nickel from Indonesia - Markets,https://www.thejakartapost.com/business/2024/04/08/australian-miner-wants-china-to-demand-greener-nickel-from-indonesia.html,nickel,"Australian miner Andrew Forrest urges China and other buyers to demand higher environmental standards for nickel supply from Indonesia, after Indonesian processing faced criticism. The push aligns with LME changes to report low-carbon nickel trading and follows prior nickel price declines tied to heavy Indonesian supply."
2024-04-08T18:00:00.000000,Stainless Steel Market Sees Mixed Signals Amid Falling Nickel Prices,https://oilprice.com/Metals/Commodities/Stainless-Steel-Market-Sees-Mixed-Signals-Amid-Falling-Nickel-Prices.html,nickel,"Nickel prices reversed after peaking around March 13, falling about 5.56% month over month. Stainless market sentiment softened as nickel retraced and distributors described Q1 as slow. LME nickel inventories ballooned to the highest since May 2022, reinforcing a bearish near-term outlook amid still-oversupplied conditions."
2024-04-08T18:15:00.000000,Little demand for low-carbon aluminium; global differentials broadly steady,https://www.fastmarkets.com/insights/low-carbon-aluminium-price-update/,aluminium,"Fastmarkets reports steady low-carbon aluminium differentials in Europe and Asia, with limited liquidity. Red Sea disruptions lift aluminium billet premiums in Europe amid tight primary/secondary supply, but consumers show little appetite to pay the low-carbon upcharge. Some regional interest exists, yet demand remains tepid overall."
2024-04-08T18:30:00.000000,"AI could add 1 million tons to copper demand by 2030, says Trafigura",https://kfgo.com/2024/04/08/ai-could-add-1-million-tons-to-copper-demand-by-2030-says-trafigura/,copper,"Trafigura says AI and data centres could add up to one million tons to copper demand by 2030, worsening supply deficits that are already projected to tighten the market. It cites rising demand beyond previously modeled balances and references an expected deficit widening in 2025, supporting bullish sentiment for copper."
2024-04-08T23:00:00.000000,"Copper Hits Fresh 14-Month High on Supply Fears, China Optimism",https://www.bnnbloomberg.ca/copper-hits-fresh-14-month-high-on-supply-fears-china-optimism-1.2056551,copper,"The article headline says copper has reached a fresh 14-month high, driven by supply concerns and improved sentiment around China. Both factors tend to tighten perceived near-term supply while supporting demand expectations, creating upward price pressure for copper in the coming days."
2024-04-09T01:00:00.000000,"Gold, Silver and Copper Shine Again - The Globe and Mail",https://www.theglobeandmail.com/investing/markets/stocks/NUEM-A/pressreleases/25347101/gold-silver-and-copper-shine-again/,"copper,nickel,aluminium","The article reports copper futures rising to a 14-month high above $4.24/lb, up 5.67% for the week. It links the rally to strong demand for solar panels and added supply risk from disruptions at major mines, citing logistical problems in Congo and droughts in Zambia. ETFs also gained alongside copper."
2024-04-09T03:30:00.000000,Copper wire theft bill making its way through Minnesota Legislature,https://kstp.com/kstp-news/top-news/copper-wire-theft-bill-making-its-way-through-minnesota-legislature/,copper,"Minnesota lawmakers advanced a bill to reduce copper wire theft from cities, including a state licensing requirement for sellers. Supporters cite safety risks and repair costs from repeated streetlight outages, while some scrap-recycling stakeholders oppose the plan, saying it burdens small businesses. The bill now moves through committees."
2024-04-09T04:00:00.000000,"Shanghai copper hits all-time high on demand optimism, supply cut prospect",https://www.marketscreener.com/quote/commodity/LME-COPPER-CASH-16161/news/Shanghai-copper-hits-all-time-high-on-demand-optimism-supply-cut-prospect-46391270/,copper,"Shanghai copper hit an all-time high as London prices neared a peak, supported by better-than-expected manufacturing data, hopes for US/Europe rate cuts, and expectations of China smelter output cuts due to tight raw-material supply. Funds increased metal buying, though physical demand remained weaker."
2024-04-09T05:30:00.000000,"Vietnam's top miner Vinacomin to invest $7.3 bln to boost alumina, aluminium production",https://www.marketscreener.com/news/latest/Vietnam-s-top-miner-Vinacomin-to-invest-7-3-bln-to-boost-alumina-aluminium-production-46391498/,aluminium,"Vietnam’s state miner Vinacomin plans $7.3 billion (182 trillion dong) to expand alumina and aluminium production, funding bauxite exploration and five refining projects in Dak Nong. The goal is to meet Vietnam’s rising aluminium demand. The announcement may gradually affect regional supply expectations, but near-term price impact appears limited."
2024-04-09T05:45:00.000000,"Vietnam to invest $7.3 billion to boost alumina, aluminium production",https://www.marketscreener.com/quote/commodity/LME-ALUMINIUM-CASH-16159/news/Vietnam-to-invest-7-3-billion-to-boost-alumina-aluminium-production-46391584/,aluminium,Vietnam will invest $7.3 billion via Vinacomin to expand bauxite exploration and refining projects in Dak Nong. Plans include raising alumina capacity at Nhan Co Alumina to 2 million tons/year and tripling the Dak Nong complex to about 2 million tons/year alumina and 0.5–1 million tons/year aluminium.
2024-04-09T06:00:00.000000,Copper Trades Near 15-Month High as Supply Outlook Tightens,https://finance.yahoo.com/news/copper-trades-near-15-month-035937279.html,copper,"Copper is trading near a 15-month high as market expectations shift toward a tighter supply outlook. This suggests less availability versus demand in the near term, supporting stronger copper prices over the coming days as traders adjust to improved balance dynamics."
2024-04-09T07:45:00.000000,Nickel Industries attracts strong interest for its Indonesian supply,https://www.marketscreener.com/quote/commodity/LME-NICKEL-CASH-16165/news/Nickel-Industries-attracts-strong-interest-for-its-Indonesian-supply-46393610/,nickel,"Nickel Industries is seeing strong investor interest for its Indonesian HPAL project, aiming to supply 70,000–80,000 tpa of nickel products from Sulawesi in 2H25, with some stake potentially sold from Tsingshan. With Indonesian supply rising and oversupply already depressing LME nickel, added output prospects are bearish."
2024-04-09T08:30:00.000000,"Shanghai copper hits all-time high on demand optimism, supply cut prospects",https://www.marketscreener.com/news/latest/Shanghai-copper-hits-all-time-high-on-demand-optimism-supply-cut-prospects-46393934/,copper,"Shanghai copper hit a record high as London prices hovered near 14-month highs, supported by stronger-than-expected manufacturing data and hopes for U.S./Europe rate cuts. Additional support comes from prospects of China smelter output cuts amid tight raw-material supply. Despite a weaker cash premium, the price action is strongly upward for copper."
2024-04-09T10:15:00.000000,More than 25 manufacturers are interested in buying nickel from Australian company Nickel Industries,https://news.metal.com/newscontent/102701235/More-than-25-manufacturers-are-interested-in-buying-nickel-from-Australian-company-Nickel-Industries/,nickel,"Nickel Industries says over 25 car and battery makers are interested in buying nickel from its Indonesia HPAL smelter, aimed at producing nickel cathode and battery feedstocks. The firm argues it may qualify for LME low-carbon nickel, but buyers want lower prices. Recent oversupply pressured nickel sharply in 2024."
2024-04-09T11:45:00.000000,Copper firms on fund buying despite rising inventories,https://www.marketscreener.com/quote/commodity/LME-COPPER-CASH-16161/news/Copper-firms-on-fund-buying-despite-rising-inventories-46395343/,copper,"Copper prices neared a 14-month high as fund buying and expectation-driven macro momentum lifted forward prices, with China reopening sparking catch-up demand. Despite rising LME inventories suggesting ample supply, traders noted strong arbitrage toward LME warehouses and prospects of smelter output cuts due to raw-material constraints in China."
2024-04-09T12:00:00.000000,PTX Metals Announces Update on W2 Copper-Nickel-PGE Project,https://www.globenewswire.com/news-release/2024/04/09/2859883/0/en/PTX-Metals-Announces-Update-on-W2-Copper-Nickel-PGE-Project-and-Drill-Program-in-Northwestern-Ontario.html,"copper,nickel","PTX Metals provided an update on its W2 Cu-Ni-PGE project drill program, including progress on a planned 2,500-metre campaign and ongoing modelling of historical drill data after recent claim consolidation. It cites historical grades averaging 0.58% copper and 0.37% nickel but provides no production impact."
2024-04-09T12:00:00.000000,"Talon Metals Corporate Update: Advancing a Secure Domestic Nickel Supply to Meet U.S. Government Requirements -April 09, 2024 at 07:35 am EDT",https://www.marketscreener.com/quote/stock/TALON-METALS-CORP-1409311/news/Talon-Metals-Corporate-Update-Advancing-a-Secure-Domestic-Nickel-Supply-to-Meet-U-S-Government-Req-46395438/,"copper,nickel","Talon Metals outlined progress on Minnesota permitting for its Tamarack nickel-copper-cobalt project and development of a DOE-funded Battery Minerals Processing Facility in North Dakota. The update includes NEPA/trial site steps and R&D partnerships aimed at improving nickel recovery and increasing copper recovery from concentrates, supporting future U.S. supply."
2024-04-09T12:00:00.000000,Talon Metals Corporate Update: Advancing a Secure Domestic Nickel Supply to Meet U.S. Government Requirements,https://www.streetinsider.com/Newsfile/Talon+Metals+Corporate+Update:+Advancing+a+Secure+Domestic+Nickel+Supply+to+Meet+U.S.+Government+Requirements/23043423.html,"copper,nickel,aluminium","Talon Metals outlined progress on permitting for its Tamarack nickel-copper project and work toward its DOE/grant-funded North Dakota battery mineral processing facility. The company highlights accelerated exploration and processing plans to improve nickel recovery and concentrate quality, alongside R&D that could improve copper recoveries. The overall outlook is supportive for nickel prices."
2024-04-09T12:00:00.000000,Talon Metals Corp.: Talon Metals Corporate Update: Advancing a Secure Domestic Nickel Supply to Meet U.S. Government Requirements,https://www.finanznachrichten.de/nachrichten-2024-04/61898333-talon-metals-corp-talon-metals-corporate-update-advancing-a-secure-domestic-nickel-supply-to-meet-u-s-government-requirements-296.htm,"copper,nickel,aluminium","Talon Metals provides an update on permitting for its Tamarack underground nickel-copper project and progress toward a DOE-funded North Dakota battery mineral processing facility. The company highlights steps to secure an industrial site, conduct NEPA/tribal consultation, and advance processing to increase nickel recovery. Overall, it supports expectations for domestic nickel supply."
2024-04-09T13:15:00.000000,"Disruptive technologies, approaches needed to carry decarbonization forward for aluminium industry",https://www.fastmarkets.com/insights/disruptive-technologies-needed-decarbonization-aluminium/,aluminium,"Golden Aluminum was selected by the US Department of Energy for up to $22.3 million to fund its Nexcast aluminium mini-mill project. The technology is designed to expand capacity, broaden cast/rolled grades, use more scrap, and cut energy and emissions, potentially strengthening future aluminium supply prospects."
2024-04-09T13:15:00.000000,Those who deal in copper will need license under state proposal,https://www.willmarradio.com/news/those-who-deal-in-copper-will-need-license-under-state-proposal/article_f22fef3a-f66d-11ee-b4eb-cf4ae3341a92.html,copper,"The proposal described in the title would require copper dealers to obtain a license under a state plan. If implemented, the licensing process could restrict near-term copper trading activity and tighten available market supply, potentially supporting higher copper prices over the coming days to weeks."
2024-04-09T13:45:00.000000,Thunderstruck Announces Private Placement and Exploration Plans for Regional Copper District,https://www.marketscreener.com/quote/stock/THUNDERSTRUCK-RESOURCES-L-49479063/news/Thunderstruck-Announces-Private-Placement-and-Exploration-Plans-for-Regional-Copper-District-46396789/,copper,"Thunderstruck Resources announced a private placement of up to CAD 1 million to fund work programs for the Rama-Senikura copper/gold prospect in Fiji, including defining drill targets and starting core drilling. The company cites strong copper prices and aims to advance an exploration-stage project near Newmont’s Namosi."
2024-04-09T13:45:00.000000,"Great Southern to ""aggressively"" explore Chilean prospect",https://www.marketscreener.com/quote/commodity/LME-COPPER-CASH-16161/news/Great-Southern-to-aggressively-explore-Chilean-prospect-46396780/,copper,"Great Southern Copper said recent reconnaissance drilling at Chilean projects Teresita and Abundante confirmed mineralisation consistent with copper targets. Fifteen holes over 1,018 metres returned evidence of mineralisation in each hole, prompting plans for further geochemistry and larger drilling. The update is early-stage and mainly exploratory."
2024-04-09T14:45:00.000000,Rockridge Receives Exploration and Drilling Permit for its Flagship Knife Lake Copper Project in Saskatchewan,https://www.marketscreener.com/quote/stock/ROCKRIDGE-RESOURCES-LTD-57479205/news/Rockridge-Receives-Exploration-and-Drilling-Permit-for-its-Flagship-Knife-Lake-Copper-Project-in-Sas-46395696/,"copper,aluminium","Rockridge Resources says it has received a three-year exploration permit for its Knife Lake copper project in Saskatchewan, enabling geophysical work and up to 70 drill holes. Management links the move to rising global copper prices and demand and plans future drilling, but no near-term production or supply changes are announced."
2024-04-09T15:30:00.000000,EU carbon tax likely to have minimal effect on domestic primary aluminium producers,https://www.devdiscourse.com/article/headlines/2882507-eu-carbon-tax-likely-to-have-minimal-effect-on-domestic-primary-aluminium-producers,aluminium,"ICRA said the EU’s Carbon Border Adjustment Mechanism (CBAM), effective Jan 1, 2026, should have limited impact on India’s primary aluminium producers because the initial coverage excludes most indirect emissions from electricity used in smelting. Export costs are estimated at USD 50–140/tonne (2–6% of prices)."
2024-04-09T15:30:00.000000,Trafigura: AI Boom Could Spark a Copper Shortage,https://oilprice.com/Metals/Commodities/Trafigura-AI-Boom-Could-Spark-a-Copper-Shortage.html,copper,"Trafigura’s chief economist warned AI boom–driven data-centre growth could widen copper’s deficit, on top of an already large projected shortage by 2030. The piece also highlights threats of Chinese production cuts due to raw-material supply issues, which analysts say could tighten the market and push copper prices higher."
2024-04-09T16:15:00.000000,"Copper in second bull market this century, say analysts",https://financialpost.com/commodities/mining/copper-second-bull-market-century-analysts,copper,"Citi analysts say copper has entered a new secular bull market, citing mine disruptions that threaten refined supply into China and falling smelter processing fees that may force output cuts. The piece also points to expectations of easier Fed policy supporting demand, despite China’s property slowdown. "
2024-04-09T16:30:00.000000,Bank of America gives the best stocks to play gold and copper,https://www.cnbc.com/2024/04/09/gold-copper-silver-market-outlook-bullion-stock-picks-commodities-news.html,copper,"Bank of America raised its year-end copper forecast to $9,321/mt for 2024 (about +8%), citing tightening mine supply that constrains refined output and steady demand supported by energy-transition themes. It also notes copper futures reaching recent highs, reinforcing a bullish near-term outlook for copper."
2024-04-09T17:15:00.000000,Copper trades near 15-month high as Citi sees 'explosive' growth,https://www.afr.com/markets/commodities/copper-trades-near-15-month-high-as-citi-sees-explosive-growth-20240410-p5filo,copper,"Copper is trading near a 15-month high as supply worries and improved demand expectations fuel bullish positioning. Mine disruptions are threatening refined-copper output at Chinese smelters, while investors anticipate stronger Chinese manufacturing-driven consumption. The price has risen over 15% in two months."
2024-04-09T17:15:00.000000,ASX: Australian shares poised to drop as global rally falters: Copper near 15-month high; Gold near fresh record,https://www.afr.com/markets/equity-markets/asx-poised-to-drop-as-global-rally-falters-copper-near-15-month-high-20240409-p5film,"copper,nickel,aluminium","The article highlights an upcoming US CPI release that will shape Federal Reserve expectations for interest-rate cuts. Core inflation is expected to ease slightly to 3.7% year-on-year. Falling Treasury yields and steadier US shares support risk sentiment, which is generally bullish for industrial metals like copper and, indirectly, aluminium and nickel."
2024-04-09T19:15:00.000000,"Aluminum Extrusions II &#x2013; Scope Modifications Proposed, Dept. Of Commerce Questioning Manageability - International Trade & Investment",https://www.mondaq.com/unitedstates/international-trade--investment/1449898/aluminum-extrusions-ii--scope-modifications-proposed-dept-of-commerce-questioning-manageability,aluminium,"US trade proceedings in the “Aluminum Extrusions II” AD/CVD case focus on proposed scope modifications for “parts and subassemblies.” Petitioners seek narrower coverage and more exclusions, while Commerce questions administrability and disparate treatment. The outcome could change expected duty burden on imports, influencing near-term aluminium-related pricing sentiment."
2024-04-09T19:15:00.000000,New bill aims to curb copper wire theft across Minnesota,https://www.valleynewslive.com/2024/04/09/new-bill-aims-curb-copper-wire-theft-across-minnesota/,"copper,aluminium","St. Paul is proposing legislation to curb rampant theft of copper streetlight wiring, citing 2,000 thefts last year and $1.2 million in repairs. The bill would tighten dealer recordkeeping and require seller licensing. The city is also exploring switching some fixtures to solar or aluminium wiring."
2024-04-09T19:30:00.000000,Altona Rare Earths strikes copper deal in Botswana,https://www.northernminer.com/news/altona-rare-earths-strikes-copper-deal-in-botswana/1003866101/,copper,"Altona Rare Earths’ shares jumped after it said it struck a deal to acquire the majority of an Ignate African Mining copper and silver asset in Botswana. The move is expected to change corporate control over copper production plans, which may modestly support near-term copper supply expectations."
